genes,logFC,logCPM,PValue,FDR,Annotation
LOC105182759,1.284198693,2.793359525,0.001723762,0.005903243,kelch-like protein 5 isoform X1
LOC105189295,0.901660609,4.253767449,0.00172504,0.00590602,neuroguidin isoform X2
LOC105185767,1.395289853,2.59372219,0.001725926,0.005907456,pyrimidodiazepine synthase
LOC105181496,0.928473749,5.25179764,0.001728374,0.005914237,ATPase family AAA domain-containing protein 3A homolog isoform X1
LOC105187654,0.925273875,4.525356318,0.001728891,0.005914406,ER lumen protein-retaining receptor
LOC105185934,0.900767435,4.108270999,0.001729374,0.005914459,WD repeat-containing protein 81
LOC105185877,1.193321811,2.748120102,0.001736239,0.005936333,uncharacterized protein LOC105185877 isoform X2
LOC105190747,0.907642797,4.831527377,0.001738335,0.005941894,nucleolar protein 14 homolog
LOC105190964,0.925728295,3.726104202,0.001740235,0.005945797,Bardet-Biedl syndrome 5 protein homolog isoform X2
LOC105184199,0.98686643,4.056485563,0.001740417,0.005945797,coronin-7 isoform X2
LOC105191708,1.209680743,3.19804116,0.001741359,0.00594741,"ATP synthase subunit e, mitochondrial"
LOC105187612,0.884247554,4.877482908,0.001744879,0.005957825,UPF0183 protein CG7083
LOC105188126,0.990787817,4.149709132,0.001745896,0.005959689,U3 small nucleolar RNA-associated protein 6 homolog isoform X1
LOC105183915,0.958940519,3.515747983,0.001749605,0.00596913,nuclear mitotic apparatus protein 1
LOC105182592,0.992697373,6.332122493,0.001749236,0.00596913,geranylgeranyl transferase type-2 subunit alpha isoform X1
LOC105181032,0.881274655,6.105698862,0.001751857,0.005975202,orphan steroid hormone receptor 2 isoform X2
LOC105181284,1.670357718,1.63615029,0.001757399,0.00599249,neurotrimin
LOC105192336,1.049215221,3.261620134,0.001762323,0.006007659,BTB/POZ domain-containing protein 9
LOC105183104,0.887003678,6.390115192,0.00176547,0.006016768,serine/threonine-protein kinase pakD isoform X3
LOC105187933,0.842747218,4.395591201,0.001769341,0.006026715,uncharacterized protein LOC105187933 isoform X2
LOC105181839,1.194867383,2.937998795,0.001769187,0.006026715,"phosphatidylserine decarboxylase proenzyme, mitochondrial"
LOC105183881,0.853780718,5.649446782,0.001772484,0.006035796,TATA element modulatory factor isoform X1
LOC105184747,1.125045081,3.462175714,0.001773633,0.00603646,chitinase domain-containing protein 1
LOC105181493,1.328510596,1.821191539,0.001773188,0.00603646,SET and MYND domain-containing protein 4
LOC105185020,0.954119173,5.131503947,0.001780116,0.006053643,centromere protein F isoform X1
LOC105187572,2.3763231,0.684900483,0.001780117,0.006053643,LOW QUALITY PROTEIN: cytochrome P450 9e2
LOC105185469,2.484785672,0.300158472,0.001779878,0.006053643,uncharacterized protein LOC105185469
LOC105192101,0.889166877,5.536538972,0.001784906,0.006068298,rho guanine nucleotide exchange factor 18 isoform X8
LOC112589275,1.777806312,1.059824899,0.001788631,0.006079327,"proline dehydrogenase 1, mitochondrial-like"
LOC105186665,0.907246965,6.05688366,0.001796793,0.006103791,DENN domain-containing protein 4C isoform X2
LOC105187183,0.938179527,4.744962687,0.001796755,0.006103791,flotillin-1 isoform X1
LOC105190859,0.996602205,3.461469403,0.001800657,0.006115276,dynactin subunit 3 isoform X1
LOC105181789,0.89448051,4.860543379,0.001801619,0.006116901,CAAX prenyl protease 1 homolog
LOC105181647,0.867045718,7.627370351,0.001803249,0.006120791,40S ribosomal protein S20
LOC105181273,0.958439585,3.681358098,0.001807014,0.006131927,WD repeat-containing protein 61
LOC105190445,1.41782028,1.636584842,0.001808646,0.006135819,uncharacterized protein LOC105190445 isoform X2
LOC105192222,0.840314352,5.306949991,0.001809139,0.006135847,myophilin
LOC105187463,2.855165244,0.675340432,0.001812737,0.006146402,X-linked retinitis pigmentosa GTPase regulator
LOC105183925,0.834897242,5.101130319,0.001819194,0.006166643,striatin-3
LOC105183524,2.009663996,4.858485402,0.00181978,0.00616698,LOW QUALITY PROTEIN: uncharacterized protein LOC105183524
LOC105186737,0.914122559,4.723925026,0.001820942,0.006169262,uncharacterized protein LOC105186737
LOC105188423,0.869933035,4.419414926,0.001826585,0.006186726,leucine-zipper-like transcriptional regulator 1 isoform X3
LOC105182844,0.859150881,7.689118881,0.001827265,0.006187373,TOX high mobility group box family member 3 isoform X1
LOC105182137,0.922542953,4.780775225,0.00183397,0.006208414,exosome RNA helicase MTR4 isoform X1
LOC105184750,0.836555979,5.299134218,0.00183525,0.006211085,"dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial isoform X2"
LOC105185869,0.914437438,4.210929908,0.001836592,0.006213966,transmembrane protein 62 isoform X1
LOC105186390,-3.801773581,2.359977402,0.001840402,0.006223528,uncharacterized protein LOC105186390
LOC105188424,0.848515743,4.932776271,0.001840143,0.006223528,L-galactose dehydrogenase
LOC105181069,0.839903772,5.551825556,0.00184405,0.0062342,uncharacterized protein LOC105181069
LOC105189775,0.905411944,4.49963515,0.001844738,0.00623486,"2\\',5\\'-phosphodiesterase 12 isoform X2"
LOC105180946,1.406922603,2.922179084,0.001849415,0.006248999,rhomboid-related protein 3 isoform X3
LOC105183778,5.022576169,-0.473577263,0.001851413,0.006254077,uncharacterized protein LOC105183778
LOC105182883,0.923855174,4.175358275,0.001853758,0.00626033,inosine-5\\'-monophosphate dehydrogenase
LOC105181907,2.803419719,0.008135575,0.001855711,0.006265254,GTP-binding protein Di-Ras2
LOC105188199,0.87448542,5.859674356,0.001859403,0.006274368,von Willebrand factor A domain-containing protein 8 isoform X1
LOC105181731,1.106192122,2.578429731,0.00185911,0.006274368,uncharacterized protein LOC105181731 isoform X1
LOC105190082,-2.751511124,3.60857816,0.001860619,0.006276798,protein argonaute-2 isoform X1
LOC105190214,0.855488931,5.508879714,0.001862313,0.006280838,5\\'-AMP-activated protein kinase catalytic subunit alpha-2
LOC105192520,0.923833604,5.664460048,0.001863734,0.006283957,UV excision repair protein RAD23 homolog B isoform X2
LOC105187058,0.843844289,6.196854387,0.001866164,0.006286588,ecto-NOX disulfide-thiol exchanger 2 isoform X2
LOC105186576,0.896758356,5.120056874,0.001865935,0.006286588,CDK5RAP1-like protein
LOC112588265,1.348366417,2.31524168,0.001865593,0.006286588,uncharacterized protein LOC112588265
LOC105184902,1.410163834,2.223850437,0.001866501,0.006286588,venom serine protease Bi-VSP
LOC105185922,0.960089218,6.036716804,0.001875057,0.006313722,"ATP-binding cassette sub-family B member 6, mitochondrial"
LOC105180504,1.816477085,4.51498731,0.001882229,0.006336187,4-coumarate--CoA ligase 1 isoform X1
LOC105183551,0.914877831,4.197270941,0.001883829,0.006339885,NKAP family protein CG6066
LOC105184992,0.938224252,3.982684797,0.001885315,0.006343202,pre-piRNA 3\\'-exonuclease trimmer isoform X1
LOC105188441,1.320389759,2.579883779,0.001886769,0.006346405,carbohydrate sulfotransferase 11 isoform X1
LOC105186672,-1.340308163,6.725708728,0.001889086,0.006352511,fatty acyl-CoA reductase 1-like isoform X1
LOC105189463,0.923938003,5.129214363,0.001895014,0.006370751,"acyl carrier protein, mitochondrial isoform X2"
LOC105189705,0.823265086,5.312364414,0.001896324,0.006373463,40S ribosomal protein S2
LOC105187479,0.823966915,5.653198851,0.001900994,0.006387462,BUD13 homolog
LOC105185542,0.922537567,3.662077022,0.001909136,0.006413116,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 isoform X1"
LOC105186245,1.06772322,2.628476746,0.00191076,0.006416868,frizzled-4 isoform X1
LOC105181108,0.896850341,5.353224921,0.001912533,0.006421116,zinc finger CCCH domain-containing protein 18
LOC109504158,4.759699337,-0.60765364,0.00191472,0.006426755,protein ALP1-like
LOC105190061,0.851140791,5.785157776,0.001916578,0.006431285,huntingtin isoform X1
LOC105185875,0.965664204,3.555473402,0.001920558,0.006442932,uncharacterized protein CG1161
LOC105187257,0.825429115,4.854747765,0.001922887,0.006449035,transcription initiation factor IIA subunit 1 isoform X1
LOC105181124,0.83628181,4.789163787,0.001926641,0.006458609,cell division cycle protein 27 homolog
LOC105186276,1.279420526,2.722538542,0.001926762,0.006458609,uncharacterized protein LOC105186276
LOC105190613,1.045586758,6.112194664,0.001928506,0.00646103,CUGBP Elav-like family member 2 isoform X1
LOC105191909,1.239835906,5.353682126,0.001928137,0.00646103,PXMP2/4 family protein 3
LOC105188571,2.969879051,-0.212536259,0.001929849,0.006463821,LIM/homeobox protein Lhx5 isoform X3
LOC105189835,0.842444328,4.513839412,0.001931,0.006464251,ubiquitin-conjugating enzyme E2 W
LOC105181921,1.002065782,3.528694373,0.00193082,0.006464251,"uncharacterized protein LOC105181921, partial"
LOC105189411,0.850786154,5.228697458,0.001932149,0.006466122,"sulfide:quinone oxidoreductase, mitochondrial isoform X1"
LOC105181157,0.929772975,6.755615127,0.00193258,0.006466122,lysine-specific demethylase 5A isoform X2
LOC105188504,1.204061252,2.392047795,0.001933309,0.00646685,U6 snRNA-associated Sm-like protein LSm5
LOC105187705,0.90602996,4.560556512,0.001939696,0.006484786,uncharacterized protein LOC105187705
LOC105192033,1.702224708,1.063306555,0.001939344,0.006484786,carbohydrate sulfotransferase 11
LOC105189717,0.884608976,4.600626678,0.00194233,0.006491876,porphobilinogen deaminase
LOC105188640,0.959768436,3.823288707,0.001943271,0.006493307,transcription initiation factor IIB isoform X1
LOC105189877,0.910131458,7.797383094,0.001946562,0.006502585,autism susceptibility gene 2 protein isoform X3
LOC105190785,1.839821608,1.905099024,0.001947368,0.006503563,acetylcholine receptor subunit alpha-like isoform X2
LOC105180630,0.901805131,5.014985403,0.001947931,0.006503726,ATP-binding cassette sub-family E member 1
LOC105188944,0.92445421,3.452619741,0.001949099,0.006505909,F-box/WD repeat-containing protein 4
LOC112590066,3.573181792,0.081360322,0.001952408,0.006515234,protein ALP1-like
LOC105192161,0.835606503,4.300268688,0.001953366,0.006516715,PRKCA-binding protein isoform X1
LOC105182676,0.932787561,5.632595185,0.001957772,0.00652969,beta-glucuronidase isoform X1
LOC105189555,0.878026713,6.129847755,0.001960359,0.006534602,acyl-CoA-binding domain-containing protein 6
LOC105182728,0.890079003,5.781980966,0.001960083,0.006534602,dynactin subunit 1 isoform X5
LOC105183506,0.968542285,3.71254971,0.001960794,0.006534602,cell cycle checkpoint protein RAD1
LOC105188375,0.93235223,4.817845703,0.001964311,0.006544599,thioredoxin domain-containing protein 11
LOC105183968,0.841786543,5.256326417,0.001968341,0.006556301,collagen type IV alpha-3-binding protein isoform X1
LOC105188929,1.195398276,3.250511877,0.001975853,0.006579591,breast cancer anti-estrogen resistance protein 1
LOC105181495,0.871254389,6.812924268,0.001979672,0.006590572,nuclear pore complex protein DDB_G0274915
LOC112589872,1.312028842,2.265027927,0.001983488,0.006601541,uncharacterized protein LOC112589872
LOC105190840,0.885511303,3.931542619,0.001988192,0.006615457,uncharacterized protein LOC105190840
LOC105183574,1.076275515,3.008105006,0.001992864,0.00662926,uncharacterized protein LOC105183574
LOC105189462,0.81045689,4.59887104,0.001993882,0.006630903,KIF1-binding protein homolog
LOC105184128,1.652770842,1.981919641,0.001998685,0.006645129,F-BAR and double SH3 domains protein 2 isoform X2
LOC105184671,1.118556693,3.238842015,0.002001396,0.006652396,NAD-dependent protein deacylase Sirt4 isoform X1
LOC105180842,-2.965208452,3.461889266,0.002004252,0.006660044,protein mesh isoform X2
LOC105182405,1.107102214,5.041282012,0.00200475,0.006660044,endophilin-A isoform X4
LOC105187710,0.977155532,4.517988651,0.002007317,0.006666822,polypeptide N-acetylgalactosaminyltransferase 35A isoform X1
LOC105192413,0.935981424,4.234411094,0.002008067,0.006667561,NADH dehydrogenase
LOC112590548,-3.712446218,-0.299014447,0.002010479,0.006673819,elongation of very long chain fatty acids protein AAEL008004-like
LOC105187514,2.319323517,4.459113414,0.002015764,0.006689609,sodium-coupled monocarboxylate transporter 1
LOC105188612,0.96290686,3.366548516,0.00201665,0.006690794,gem-associated protein 8
LOC105189799,0.821754031,5.868824691,0.002023577,0.006708558,40S ribosomal protein S28
LOC105188054,0.846417205,8.615482347,0.002023595,0.006708558,CCHC-type zinc finger protein CG3800
LOC105191906,0.925754219,3.938531794,0.002023514,0.006708558,sorting nexin-12 isoform X2
LOC105192037,0.894064472,5.392600996,0.002030888,0.006729209,uncharacterized protein LOC105192037 isoform X1
LOC105182079,0.965319901,3.533798676,0.002030364,0.006729209,centrosomal protein of 135 kDa isoform X2
LOC105190087,4.915918612,-0.565554396,0.002035573,0.00674297,sodium-coupled monocarboxylate transporter 1
LOC105185240,0.926203133,3.705389237,0.002036334,0.006743724,autophagy-related protein 13 homolog isoform X1
LOC105182949,0.799368724,5.534436997,0.002039824,0.006753513,syntaxin-5
LOC105186055,0.853337502,5.732332291,0.002042138,0.006758429,dedicator of cytokinesis protein 9 isoform X1
LOC105186597,0.877961556,6.01695132,0.002042377,0.006758429,E3 ubiquitin-protein ligase synoviolin A
LOC105190665,0.925909788,4.348585483,0.002050072,0.006780348,transcription factor Dp-1 isoform X4
LOC105186371,0.950285302,4.66675339,0.002049908,0.006780348,transcription factor 25 isoform X2
LOC105187154,0.902920282,5.300393812,0.002059463,0.006807848,tubulin-specific chaperone D isoform X2
LOC112588600,3.628546482,-0.315179744,0.002059225,0.006807848,uncharacterized protein LOC112588600
LOC105191548,0.858188714,4.774859884,0.002061505,0.006810968,amyloid protein-binding protein 2
LOC105181500,2.050234324,1.291510813,0.002062021,0.006810968,homeobox protein aristaless
LOC112590570,3.105333931,8.706903306,0.002061681,0.006810968,fatty acid synthase-like
LOC105191346,0.869267838,6.044835644,0.002063606,0.006814424,protein lifeguard 1 isoform X1
LOC105189004,-4.314479941,0.858371473,0.002064875,0.006816833,condensin complex subunit 2
LOC105192312,1.188367394,3.231912611,0.00206705,0.006822234,N-acetylgalactosaminyltransferase 7
LOC105185444,0.812886269,4.590946211,0.002068275,0.006824498,dual specificity mitogen-activated protein kinase kinase hemipterous isoform X1
LOC105191202,0.820874913,5.21733788,0.002078083,0.006855073,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 isoform X1"
LOC105183713,0.88920095,4.208818694,0.002089335,0.006888601,F-box only protein 42
LOC105180574,1.082067546,2.714285348,0.00208898,0.006888601,uncharacterized protein LOC105180574
LOC105191528,0.979433562,4.889712691,0.002095247,0.006906292,cleavage and polyadenylation specificity factor subunit 1
LOC105181151,-4.038380619,0.28368758,0.00209703,0.006908571,uncharacterized protein LOC105181151
LOC105181979,0.806476466,4.548826775,0.002096658,0.006908571,NADH dehydrogenase
LOC105191376,0.896217577,4.268051786,0.002100948,0.006919424,anaphase-promoting complex subunit 2
LOC105188579,0.991558509,4.218893564,0.002101418,0.006919424,peroxiredoxin-6
LOC105192047,0.981492884,3.65179419,0.002103702,0.006923342,"39S ribosomal protein L39, mitochondrial"
LOC105181739,1.183197095,4.12843698,0.002103319,0.006923342,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase isoform X1"
LOC105188161,0.985581212,9.185225718,0.002104905,0.006925499,peroxisomal multifunctional enzyme type 2
LOC105191714,0.903632399,7.255275487,0.002109118,0.006937558,putative protein FAM10A4
LOC105182358,1.291829555,3.267979676,0.002110518,0.006940356,uncharacterized protein LOC105182358 isoform X1
LOC105189874,0.925429126,4.163328293,0.002111228,0.006940889,NCK-interacting protein with SH3 domain isoform X3
LOC105189030,-1.060256434,5.035367099,0.002115251,0.006950504,venom acid phosphatase Acph-1 isoform X1
LOC105187981,0.883533995,4.938792062,0.002115046,0.006950504,protein OPI10 homolog
LOC105186662,0.848474458,5.04854407,0.00211672,0.006952959,regulator of nonsense transcripts 2
LOC105186544,0.863287414,5.073036489,0.002117098,0.006952959,ER membrane protein complex subunit 7
LOC105192192,1.200392099,2.358670437,0.002119822,0.0069601,vacuolar protein sorting-associated protein 29
LOC105186338,1.441601805,1.688197094,0.00212619,0.006979198,protein masquerade
