genes,logFC,logCPM,PValue,FDR,Annotation
LOC105189853,-1.3102502,4.98056717,5.19E-06,3.40E-05,vitamin K epoxide reductase complex subunit 1-like protein 1
LOC105181391,3.82098208,2.64661962,5.20E-06,3.41E-05,uncharacterized protein LOC105181391 isoform X1
LOC105189893,1.01227155,6.28026361,5.21E-06,3.41E-05,uncharacterized protein LOC105189893 isoform X1
LOC105189240,-0.9451296,6.862534,5.22E-06,3.42E-05,"cytochrome c oxidase subunit 5B, mitochondrial"
LOC105185656,1.73879445,2.97222927,5.23E-06,3.42E-05,carcinine transporter isoform X3
LOC105191710,1.01562334,7.98609454,5.24E-06,3.43E-05,dedicator of cytokinesis protein 1 isoform X1
LOC112589629,3.15494791,-0.2244158,5.25E-06,3.43E-05,uncharacterized protein LOC112589629
LOC105185318,-1.2230616,5.60202145,5.26E-06,3.43E-05,AN1-type zinc finger protein 2A
LOC105180651,2.05285757,3.00270729,5.26E-06,3.43E-05,uncharacterized protein LOC105180651
LOC105189824,1.43192808,6.09230183,5.26E-06,3.43E-05,dual oxidase 2
LOC105184661,1.0494297,7.78665906,5.26E-06,3.43E-05,uncharacterized protein LOC105184661
LOC105188054,1.0820517,8.36938762,5.28E-06,3.44E-05,CCHC-type zinc finger protein CG3800
LOC105182379,-0.9522177,6.68483485,5.30E-06,3.46E-05,transport and Golgi organization protein 11
LOC105184895,1.46512413,5.65479572,5.38E-06,3.50E-05,TELO2-interacting protein 1 homolog
LOC105184277,0.97828913,6.49821882,5.41E-06,3.52E-05,two pore calcium channel protein 1 isoform X1
LOC105186685,2.45158389,2.77653992,5.44E-06,3.54E-05,somatostatin receptor type 2
LOC112589252,3.57749655,-0.6081801,5.44E-06,3.54E-05,uncharacterized protein LOC112589252
LOC105182888,1.63754962,2.8685631,5.47E-06,3.56E-05,uncharacterized protein LOC105182888
LOC105190493,-1.0281584,7.99199884,5.51E-06,3.58E-05,probable elongation factor 1-delta isoform X1
LOC105186736,2.43621281,1.4115933,5.54E-06,3.60E-05,ionotropic receptor 40a isoform X1
LOC105186658,-1.1451291,6.43728498,5.56E-06,3.61E-05,WD repeat-containing protein 46
LOC112590724,2.51945373,0.87529614,5.58E-06,3.62E-05,uncharacterized protein LOC112590724
LOC105183568,1.09922794,7.89786353,5.58E-06,3.62E-05,eukaryotic translation initiation factor 4E-binding protein Mextli isoform X1
LOC105181256,-1.0233946,6.49526346,5.64E-06,3.66E-05,splicing factor ESS-2 homolog
LOC105188805,1.3285712,4.27178054,5.75E-06,3.72E-05,uronyl 2-sulfotransferase
LOC105192674,1.04950202,7.64288033,5.76E-06,3.73E-05,protein crumbs isoform X2
LOC105188950,1.39808777,4.37441024,5.78E-06,3.74E-05,galactoside 2-alpha-L-fucosyltransferase 3
LOC105191434,-1.2396448,5.05104367,5.78E-06,3.74E-05,uncharacterized protein LOC105191434
LOC105182670,-1.749405,7.24903035,5.80E-06,3.75E-05,putative inorganic phosphate cotransporter isoform X2
LOC105187092,0.96840714,6.80225994,5.89E-06,3.81E-05,phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta isoform X1
LOC105187677,-1.421874,5.60544284,5.93E-06,3.83E-05,fatty acyl-CoA reductase wat
LOC105183279,1.23481383,6.194932,5.93E-06,3.83E-05,diacylglycerol kinase epsilon
LOC105182133,-1.0841351,6.34811729,6.00E-06,3.87E-05,kinetochore protein nuf2 isoform X1
LOC105182887,1.92343148,2.91182439,6.05E-06,3.90E-05,uncharacterized protein LOC105182887 isoform X2
LOC105182897,-1.041459,6.3984171,6.05E-06,3.90E-05,ribosome biogenesis protein WDR12 homolog
LOC105191206,1.62941955,3.60261965,6.08E-06,3.91E-05,neprilysin-4 isoform X1
LOC105183519,1.12465612,7.68828114,6.17E-06,3.97E-05,proton-coupled amino acid transporter-like protein pathetic isoform X2
LOC105191572,1.39307902,8.09207042,6.19E-06,3.98E-05,40S ribosomal protein S4
LOC105182886,2.54628804,2.94987899,6.21E-06,3.99E-05,Bardet-Biedl syndrome 4 protein
LOC105184443,-1.7849791,10.0162339,6.32E-06,4.06E-05,meiosis regulator and mRNA stability factor 1 isoform X1
LOC105191204,1.0122883,8.01136936,6.33E-06,4.07E-05,paired amphipathic helix protein Sin3a isoform X2
LOC105191420,1.75630633,3.87965622,6.33E-06,4.07E-05,uncharacterized protein LOC105191420 isoform X1
LOC105184452,0.99660315,8.20709922,6.33E-06,4.07E-05,uncharacterized protein LOC105184452 isoform X2
LOC109503618,1.36280483,4.89352257,6.34E-06,4.07E-05,sex determination protein fruitless-like
LOC105190084,2.43474348,0.93045434,6.35E-06,4.08E-05,tyramine/octopamine receptor
LOC105191950,2.06517425,3.08026641,6.37E-06,4.09E-05,uncharacterized protein LOC105191950 isoform X2
LOC105183836,1.50893235,4.541202,6.38E-06,4.09E-05,probable G-protein coupled receptor Mth-like 3
LOC105182366,3.2067752,0.82556944,6.40E-06,4.10E-05,WAP four-disulfide core domain protein 2 isoform X1
LOC105183421,1.26491405,4.96403222,6.48E-06,4.15E-05,thiamine transporter 2
LOC112590206,2.53516447,1.0898832,6.48E-06,4.15E-05,uncharacterized protein LOC112590206
LOC105180904,-1.3169736,5.0304314,6.49E-06,4.15E-05,cancer-related nucleoside-triphosphatase homolog
LOC105181171,0.94789546,6.84535749,6.49E-06,4.15E-05,myelin expression factor 2 isoform X2
LOC105187620,3.04552491,0.96519452,6.50E-06,4.15E-05,"dynein heavy chain 1, axonemal-like, partial"
LOC109504413,3.32628056,-0.2047398,6.52E-06,4.16E-05,uncharacterized protein LOC109504413 isoform X1
LOC105182339,-1.0356697,6.20847641,6.55E-06,4.18E-05,peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
LOC105184928,2.58592697,1.53824949,6.57E-06,4.19E-05,uncharacterized protein LOC105184928
LOC105192099,1.77016699,4.24646032,6.59E-06,4.20E-05,uncharacterized protein LOC105192099 isoform X2
LOC105191652,3.44285808,-0.152204,6.62E-06,4.22E-05,skin secretory protein xP2-like
LOC105180533,1.11762174,7.1502475,6.65E-06,4.23E-05,probable serine incorporator isoform X5
LOC105188014,3.26749195,0.00518416,6.65E-06,4.24E-05,uncharacterized protein LOC105188014
LOC105190776,-1.1206664,5.76937128,6.70E-06,4.26E-05,RNA polymerase II subunit A C-terminal domain phosphatase SSU72
LOC109503815,2.04707216,2.34405664,6.73E-06,4.28E-05,uncharacterized protein LOC109503815
LOC105189297,2.52707783,0.42976336,6.75E-06,4.29E-05,protein Wnt-10a
LOC112590228,4.57855536,-0.5632705,6.77E-06,4.30E-05,protein ALP1-like
LOC105189143,-1.1724897,5.46012586,6.78E-06,4.30E-05,DTW domain-containing protein 2
LOC105189157,-1.5891489,3.72904619,6.81E-06,4.32E-05,uncharacterized protein LOC105189157
LOC105180822,-1.0426482,9.50773368,6.83E-06,4.33E-05,tudor and KH domain-containing protein homolog
LOC105192253,2.92477014,1.52387529,6.89E-06,4.37E-05,uncharacterized protein LOC105192253 isoform X2
LOC105182784,-1.0095607,6.25283499,6.91E-06,4.38E-05,ubiquitin-like modifier-activating enzyme 5
LOC105190685,2.25997291,4.62353857,6.98E-06,4.42E-05,uncharacterized protein LOC105190685
LOC105188948,-1.0764244,5.61920822,6.99E-06,4.42E-05,ragulator complex protein LAMTOR5 homolog
LOC105188203,2.2801834,3.64540913,7.07E-06,4.47E-05,uncharacterized protein LOC105188203 isoform X1
LOC105186763,1.25472375,5.23850467,7.07E-06,4.47E-05,serine/threonine-protein kinase PLK1 isoform X2
LOC105190237,-1.0149078,6.05778674,7.09E-06,4.48E-05,rRNA-processing protein FCF1 homolog
LOC105185829,1.25452828,5.83233587,7.10E-06,4.49E-05,anoctamin-1 isoform X1
LOC109503947,2.04191123,1.94239933,7.11E-06,4.49E-05,gastrin/cholecystokinin type B receptor isoform X1
LOC105182718,2.98235038,-0.2226757,7.16E-06,4.52E-05,uncharacterized protein LOC105182718 isoform X2
LOC112588102,3.71387518,-0.8845308,7.22E-06,4.55E-05,uncharacterized protein LOC112588102 isoform X1
LOC105181048,-1.3984889,10.3797965,7.22E-06,4.55E-05,endoplasmic reticulum chaperone BiP isoform X4
LOC112589525,2.10844518,1.88135488,7.23E-06,4.56E-05,glucose dehydrogenase
LOC105186315,-1.0286945,7.46872493,7.23E-06,4.56E-05,"malate dehydrogenase, mitochondrial"
LOC105185112,1.60499181,3.67285036,7.28E-06,4.58E-05,uncharacterized protein LOC105185112 isoform X3
LOC105191048,1.07476624,8.11371975,7.31E-06,4.60E-05,histone deacetylase 5 isoform X7
LOC109504109,2.02291642,1.50075982,7.42E-06,4.67E-05,uncharacterized protein LOC109504109
LOC105181882,2.13635409,1.9814556,7.43E-06,4.67E-05,uncharacterized protein C4orf22 homolog
LOC105185021,1.92075484,3.66837562,7.51E-06,4.72E-05,uncharacterized protein LOC105185021 isoform X1
LOC105190726,-2.7973059,6.52930486,7.55E-06,4.74E-05,uncharacterized protein LOC105190726
LOC105185401,-1.1272843,9.56045001,7.66E-06,4.81E-05,PTB domain-containing engulfment adapter protein 1
LOC105190233,1.71677105,4.51171504,7.68E-06,4.82E-05,integrin alpha-PS3
LOC105190576,1.9407757,2.74656201,7.71E-06,4.83E-05,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial isoform X2"
LOC105191781,1.0516771,6.26423914,7.75E-06,4.86E-05,mitochondrial folate transporter/carrier isoform X1
LOC105183602,1.42924884,3.84304844,7.83E-06,4.91E-05,uncharacterized protein LOC105183602
LOC112588314,2.21194395,1.37379578,7.84E-06,4.91E-05,uncharacterized protein LOC112588314
LOC112589944,1.71626693,3.73398966,7.84E-06,4.91E-05,dentin sialophosphoprotein-like
LOC105189115,4.59747015,-0.7386357,7.87E-06,4.92E-05,homeobox protein 5
LOC112590003,-2.2714712,1.95434695,7.88E-06,4.93E-05,LOW QUALITY PROTEIN: uncharacterized protein LOC112590003
LOC112589758,1.56028736,4.86424449,7.90E-06,4.94E-05,"LOW QUALITY PROTEIN: uncharacterized protein LOC112589758, partial"
LOC105181871,-1.6863491,4.44028637,7.91E-06,4.94E-05,ninjurin-1
LOC105183899,2.14356675,2.0895877,7.93E-06,4.95E-05,transmembrane protein 231-like isoform X1
LOC105181326,1.77819701,2.60968474,7.93E-06,4.95E-05,glutamate receptor-interacting protein 1 isoform X2
LOC105189014,1.12025818,6.22318332,7.93E-06,4.95E-05,glutamyl aminopeptidase isoform X1
LOC105187992,2.33639894,1.06490446,7.98E-06,4.97E-05,uncharacterized protein LOC105187992
LOC105186360,1.53434114,4.56493538,8.02E-06,5.00E-05,LOW QUALITY PROTEIN: leucine-rich repeat-containing protein 49
LOC105187708,1.03604344,8.58437162,8.02E-06,5.00E-05,uncharacterized protein LOC105187708 isoform X1
LOC105187151,0.91694265,6.46851643,8.05E-06,5.01E-05,ras-related protein Rac1
LOC105187925,1.61966468,3.29966115,8.13E-06,5.06E-05,annulin isoform X1
LOC105190546,1.29537451,5.28845656,8.15E-06,5.07E-05,coiled-coil domain-containing protein 6
LOC105188239,4.59273184,4.39355084,8.17E-06,5.07E-05,uncharacterized protein LOC105188239 isoform X1
LOC105191913,-0.9392806,6.99263662,8.21E-06,5.10E-05,transmembrane protein 120 homolog
LOC105187639,-1.082775,7.12879728,8.31E-06,5.16E-05,uncharacterized protein LOC105187639
LOC109504409,5.22359521,-0.9060534,8.37E-06,5.19E-05,uncharacterized protein LOC109504409
LOC105182138,-1.0100061,7.75934143,8.47E-06,5.25E-05,FAS-associated factor 1 isoform X1
LOC105190800,1.05610059,8.31574398,8.51E-06,5.27E-05,S-adenosylmethionine synthase isoform X1
LOC105182601,1.03282402,7.34976693,8.55E-06,5.30E-05,apoptotic enhancer 1 protein isoform X6
LOC105184317,2.59571891,1.60224699,8.57E-06,5.31E-05,cytochrome b5
LOC109503831,1.56064427,6.54898733,8.58E-06,5.31E-05,40S ribosomal protein S27-like
LOC105189729,1.82876075,2.67488927,8.58E-06,5.31E-05,testis-specific serine/threonine-protein kinase 1 isoform X1
LOC105185426,1.03120678,7.14691798,8.61E-06,5.33E-05,lethal(3)malignant brain tumor-like protein 3 isoform X1
LOC105190630,2.35067093,0.8178567,8.65E-06,5.35E-05,tectonic-3
LOC105188982,2.1471658,1.33480073,8.68E-06,5.36E-05,uncharacterized protein LOC105188982
LOC105185434,1.39657254,4.6998516,8.71E-06,5.38E-05,S1 RNA-binding domain-containing protein 1
LOC105186993,3.14064922,0.45562987,8.74E-06,5.39E-05,transient receptor potential channel pyrexia
LOC105181268,1.96102598,5.81034061,8.80E-06,5.43E-05,cartilage oligomeric matrix protein isoform X1
LOC105188803,-2.6859923,4.2020789,8.91E-06,5.49E-05,potassium voltage-gated channel subfamily H member 8 isoform X2
LOC105189321,-1.5229915,3.52321365,8.91E-06,5.49E-05,acylphosphatase-1
LOC105192633,2.65045204,0.35894013,8.94E-06,5.51E-05,cysteine sulfinic acid decarboxylase
LOC109504651,3.0606184,5.31741877,8.95E-06,5.51E-05,von Willebrand factor D and EGF domain-containing protein-like
LOC105190507,2.38307707,3.51904494,8.96E-06,5.51E-05,replication protein A 70 kDa DNA-binding subunit isoform X2
LOC105188467,1.96086142,7.28726407,8.98E-06,5.52E-05,uncharacterized protein LOC105188467 isoform X1
LOC105191650,3.31671908,-0.0638565,9.00E-06,5.53E-05,proline-rich protein 4-like isoform X1
LOC105189620,-1.0376535,8.963058,9.12E-06,5.60E-05,dnaJ homolog subfamily A member 1
LOC105181468,-2.219953,2.37957992,9.34E-06,5.74E-05,putative nuclease HARBI1
LOC105180611,1.8673359,3.06914554,9.49E-06,5.83E-05,cuticle protein 21
LOC105191401,0.97643519,7.66778295,9.52E-06,5.84E-05,uncharacterized protein LOC105191401 isoform X3
LOC105188160,1.8378082,3.82617921,9.53E-06,5.84E-05,pituitary homeobox homolog Ptx1
LOC105191068,1.12610666,7.12866844,9.53E-06,5.84E-05,probable phospholipid hydroperoxide glutathione peroxidase isoform X1
LOC105186301,1.83167593,3.86590004,9.54E-06,5.84E-05,protein croquemort
LOC105185503,-1.0063682,6.71608343,9.60E-06,5.88E-05,uncharacterized protein LOC105185503 isoform X2
LOC105186174,1.85147178,1.68536585,9.61E-06,5.88E-05,leucine-rich repeat-containing protein 24
LOC109503906,2.28468446,1.14460053,9.61E-06,5.88E-05,uncharacterized protein LOC109503906
LOC105190965,0.91047863,6.73377383,9.64E-06,5.89E-05,BTB/POZ domain-containing protein 6 isoform X1
LOC105191527,-0.9976486,6.50769454,9.85E-06,6.02E-05,"delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"
LOC105191648,-3.8287378,2.69758367,9.87E-06,6.03E-05,uncharacterized protein LOC105191648 isoform X1
LOC105192370,0.93698743,6.38559059,9.97E-06,6.09E-05,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN isoform X4"
LOC105188244,-1.0902732,6.56579654,9.99E-06,6.10E-05,E3 ubiquitin-protein ligase RNF8
LOC105182882,-1.017365,6.64640335,1.00E-05,6.11E-05,threonylcarbamoyladenosine tRNA methylthiotransferase isoform X1
LOC105191819,-1.4686539,3.72710044,1.00E-05,6.11E-05,uncharacterized protein LOC105191819
LOC105180568,0.9830411,7.48182456,1.01E-05,6.15E-05,serine/threonine-protein kinase tousled-like 2 isoform X1
LOC112590404,2.63970458,1.04236403,1.02E-05,6.19E-05,uncharacterized protein LOC112590404
LOC105188176,1.32413658,4.32262869,1.02E-05,6.23E-05,putative phosphatidate phosphatase
LOC105192106,2.10517739,3.34069322,1.02E-05,6.23E-05,uncharacterized protein LOC105192106
LOC105183690,2.00010525,1.12318833,1.04E-05,6.30E-05,LOW QUALITY PROTEIN: cilia- and flagella-associated protein 206
LOC105182938,-0.9741898,6.04378869,1.05E-05,6.37E-05,beclin-1-like protein isoform X1
LOC105187269,0.94120389,6.94692074,1.05E-05,6.40E-05,uncharacterized protein LOC105187269 isoform X1
LOC105183579,2.98651059,0.20584303,1.05E-05,6.40E-05,caveolin-3 isoform X1
LOC105186771,0.97396586,7.51145887,1.06E-05,6.42E-05,hrp65 protein isoform X2
LOC105185962,1.21772393,4.99191199,1.07E-05,6.52E-05,intraflagellar transport protein 172 homolog
LOC105182511,0.99807584,7.34247783,1.08E-05,6.55E-05,regulator of nonsense transcripts 1
LOC105180945,0.97349624,7.09500603,1.09E-05,6.61E-05,uncharacterized protein LOC105180945
LOC105189939,2.78384465,2.58165145,1.09E-05,6.63E-05,nuclear factor 1 C-type isoform X6
LOC105188799,-1.7111954,3.62495281,1.10E-05,6.63E-05,homeotic protein deformed
LOC105190121,2.62389128,0.90824965,1.10E-05,6.66E-05,argininosuccinate synthase
LOC105185491,1.71223968,4.61534841,1.11E-05,6.73E-05,uridine phosphorylase 1 isoform X2
LOC105181901,1.02414768,8.97331283,1.12E-05,6.76E-05,protein hu-li tai shao isoform X7
LOC105181960,2.22705457,1.84251859,1.15E-05,6.92E-05,uncharacterized protein LOC105181960 isoform X1
LOC105184425,-1.0028813,5.78636146,1.15E-05,6.93E-05,uncharacterized protein LOC105184425
LOC105186956,1.04214011,8.2910202,1.16E-05,7.02E-05,homeodomain-interacting protein kinase 2 isoform X1
LOC105184073,-1.0068839,6.0522853,1.18E-05,7.12E-05,synaptosomal-associated protein 29
LOC105182559,-1.4693797,4.44717981,1.18E-05,7.13E-05,synaptobrevin homolog 2 isoform X3
LOC105184832,-1.8917589,3.29737983,1.20E-05,7.24E-05,ras-related protein Rab-24
LOC105192172,-1.9230976,3.37652835,1.21E-05,7.28E-05,uncharacterized protein LOC105192172
LOC105185297,1.1269941,8.7948745,1.21E-05,7.30E-05,transcriptional regulator ATRX isoform X3
LOC105183149,1.77287535,1.92654009,1.21E-05,7.31E-05,uncharacterized protein LOC105183149 isoform X2
LOC112588812,2.68106772,-0.0376361,1.22E-05,7.35E-05,uncharacterized protein LOC112588812
LOC105183975,0.86358975,6.93915976,1.22E-05,7.35E-05,palmitoyltransferase ZDHHC5
LOC105189599,2.47527792,0.56923202,1.22E-05,7.36E-05,uncharacterized protein LOC105189599
LOC105190537,2.43734285,2.39157671,1.23E-05,7.37E-05,probable G-protein coupled receptor 158 isoform X1
LOC105188747,1.25750094,6.6038719,1.24E-05,7.42E-05,ankyrin repeat and BTB/POZ domain-containing protein BTBD11 isoform X2
LOC105186099,0.94379559,6.91454924,1.24E-05,7.43E-05,unconventional myosin-X isoform X1
LOC105190494,2.15015672,2.15109844,1.24E-05,7.43E-05,uncharacterized protein LOC105190494
LOC105184841,-0.9736475,7.42962391,1.24E-05,7.46E-05,ubiquitin carboxyl-terminal hydrolase isozyme L3
LOC105192291,1.19753384,6.21858977,1.25E-05,7.47E-05,sphingomyelin phosphodiesterase 4 isoform X2
LOC109504403,1.32718793,4.28102786,1.25E-05,7.51E-05,uncharacterized protein LOC109504403
LOC105183605,2.40757734,3.71880908,1.27E-05,7.58E-05,fatty acyl-CoA reductase 1-like isoform X3
LOC105190126,0.89734916,6.76168135,1.28E-05,7.66E-05,homeobox protein extradenticle isoform X6
LOC105188891,-1.7499043,2.68441011,1.28E-05,7.69E-05,serine protease gd
LOC105189986,1.16877728,10.3931145,1.29E-05,7.71E-05,spectrin alpha chain isoform X1
LOC105191644,2.93739413,1.6539323,1.29E-05,7.71E-05,neurotrophin 1 isoform X2
LOC105190441,1.48227038,3.57056591,1.29E-05,7.73E-05,decaprenyl-diphosphate synthase subunit 1
LOC105191792,2.30278489,1.17650101,1.30E-05,7.74E-05,uncharacterized protein LOC105191792
LOC105187511,1.14349415,7.68468474,1.30E-05,7.77E-05,dual specificity protein kinase CLK2
LOC105180858,1.09050464,7.58027148,1.30E-05,7.78E-05,uncharacterized protein LOC105180858
LOC105187971,2.00321876,6.32832432,1.31E-05,7.82E-05,uncharacterized protein LOC105187971 isoform X1
LOC105182557,1.14297821,5.97926571,1.32E-05,7.89E-05,long-chain fatty acid transport protein 1
LOC105182973,3.47799791,-0.587049,1.33E-05,7.93E-05,uncharacterized protein LOC105182973
LOC105184976,1.34538616,4.57779677,1.33E-05,7.93E-05,CTL-like protein 1
LOC105192357,-1.0186904,6.5411686,1.35E-05,8.02E-05,transcription factor E4F1-like isoform X1
LOC105187364,1.0744307,6.06796267,1.35E-05,8.06E-05,sex-lethal homolog isoform X1
LOC105184862,1.09563446,6.51435355,1.36E-05,8.09E-05,G protein-coupled receptor kinase 2 isoform X1
LOC105184576,1.03117913,8.45726378,1.36E-05,8.09E-05,protein lap4 isoform X1
LOC105183768,-0.9158296,6.69625829,1.37E-05,8.15E-05,zinc finger protein ZPR1
LOC105183454,-1.2023933,5.39749877,1.38E-05,8.19E-05,uncharacterized protein LOC105183454
LOC105182032,2.0621452,3.78229465,1.38E-05,8.20E-05,neuroendocrine convertase 2
LOC105182603,2.27621507,1.21457462,1.39E-05,8.26E-05,(11Z)-hexadec-11-enoyl-CoA conjugase
LOC105182276,1.82908614,1.90534907,1.39E-05,8.26E-05,uncharacterized protein LOC105182276 isoform X2
LOC105189156,3.24971873,0.58579212,1.40E-05,8.28E-05,uncharacterized protein LOC105189156 isoform X1
LOC105191387,1.28402612,5.5053027,1.40E-05,8.30E-05,"glypican-6, partial"
LOC105182732,2.29429558,1.99862924,1.41E-05,8.33E-05,dopamine receptor 1 isoform X1
