genes,logFC,logCPM,PValue,FDR,Annotation
LOC105188838,2.423810208,0.597943938,8.36E-06,5.95E-05,facilitated trehalose transporter Tret1-2 homolog
LOC105192134,1.262420079,7.600813551,8.40E-06,5.98E-05,heterogeneous nuclear ribonucleoprotein R isoform X6
LOC105191359,-1.77908183,11.50118599,8.41E-06,5.98E-05,endoplasmin
LOC105185213,1.725475445,5.124647681,8.48E-06,6.02E-05,protein slit isoform X4
LOC105184046,1.134777186,6.298106091,8.62E-06,6.12E-05,transmembrane protein 94 isoform X1
LOC105192485,2.102435398,4.405733182,8.63E-06,6.12E-05,homeobox protein prospero isoform X1
LOC105190557,1.376990835,8.285328802,8.64E-06,6.12E-05,"inositol 1,4,5-trisphosphate receptor isoform X5"
LOC105190409,1.702246863,3.887724975,8.64E-06,6.12E-05,uridine 5\\'-monophosphate synthase
LOC105185184,-1.21997733,5.525614569,8.71E-06,6.17E-05,probable U3 small nucleolar RNA-associated protein 11
LOC112588737,-6.689526265,0.138777451,8.79E-06,6.22E-05,fatty acid synthase-like
LOC105184268,-2.445477285,1.912310798,8.82E-06,6.24E-05,uncharacterized protein LOC105184268
LOC105180533,1.291381756,7.271229566,8.85E-06,6.26E-05,probable serine incorporator isoform X5
LOC105188773,-1.410103683,7.901075181,8.99E-06,6.35E-05,histone H2A
LOC105183596,2.312616977,0.603643986,9.02E-06,6.38E-05,octopamine receptor beta-2R isoform X1
LOC105186697,1.104492891,7.574836648,9.17E-06,6.47E-05,DENN domain-containing protein 5B isoform X2
LOC105186775,1.890245763,4.982337044,9.20E-06,6.49E-05,uncharacterized protein LOC105186775 isoform X6
LOC105189511,2.085215368,2.854378416,9.22E-06,6.50E-05,O-phosphoseryl-tRNA(Sec) selenium transferase
LOC105184804,1.053475639,6.803248703,9.22E-06,6.50E-05,nuclear hormone receptor HR96
LOC105183882,-1.090325058,5.743444658,9.39E-06,6.61E-05,protein BUD31 homolog
LOC105192389,2.161367872,1.49410277,9.40E-06,6.62E-05,cone-rod homeobox protein isoform X2
LOC105186836,-1.355820138,4.929040891,9.42E-06,6.63E-05,surfeit locus protein 6 homolog
LOC105185536,1.72751308,3.989800058,9.46E-06,6.65E-05,uncharacterized protein LOC105185536 isoform X1
LOC105183162,1.423293217,4.060363802,9.46E-06,6.65E-05,myogenesis-regulating glycosidase isoform X2
LOC105191928,1.046098502,6.604924764,9.59E-06,6.74E-05,conserved oligomeric Golgi complex subunit 7
LOC105191527,-1.13332654,6.461761676,9.63E-06,6.76E-05,"delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"
LOC105191045,1.423416684,4.778669943,9.71E-06,6.82E-05,uncharacterized protein LOC105191045
LOC105187799,1.128822793,5.700759788,9.73E-06,6.83E-05,protein abrupt isoform X1
LOC105187015,-0.99539432,6.853795977,9.74E-06,6.83E-05,DNA repair and recombination protein RAD54B isoform X1
LOC105183511,2.936654161,1.302739493,9.79E-06,6.86E-05,LIM domain transcription factor LMO4.2 isoform X1
LOC105186895,1.100619067,7.931052545,9.92E-06,6.95E-05,pre-mRNA-processing factor 39
LOC105187762,5.63307696,-0.814536367,1.00E-05,7.00E-05,"keratin, type II cytoskeletal 1 isoform X1"
LOC105186056,-1.112330972,6.035882833,1.00E-05,7.00E-05,protein CWC15 homolog B
LOC105180588,1.20574054,5.209902788,1.00E-05,7.00E-05,transmembrane 7 superfamily member 3
LOC105181999,-2.392225831,8.216848676,1.00E-05,7.01E-05,uncharacterized protein LOC105181999
LOC105192508,2.294892897,3.945593232,1.01E-05,7.08E-05,pyrroline-5-carboxylate reductase isoform X1
LOC105188176,1.587120302,4.514231346,1.01E-05,7.08E-05,putative phosphatidate phosphatase
LOC105189209,2.791220735,-0.300690136,1.02E-05,7.09E-05,uncharacterized protein LOC105189209
LOC105187789,1.986159333,2.385564113,1.02E-05,7.12E-05,uncharacterized protein LOC105187789 isoform X2
LOC105180949,1.895710948,3.635755926,1.03E-05,7.16E-05,uncharacterized protein LOC105180949
LOC105187788,1.171545084,8.24703789,1.03E-05,7.19E-05,uncharacterized protein LOC105187788 isoform X2
LOC105183094,-1.150164461,6.872982947,1.03E-05,7.20E-05,rootletin isoform X1
LOC105184959,2.241785499,6.867933889,1.04E-05,7.23E-05,putative ferric-chelate reductase 1 homolog isoform X3
LOC105181185,2.037084703,1.968771699,1.05E-05,7.32E-05,uncharacterized protein LOC105181185
LOC112589839,3.211703199,-0.465856379,1.06E-05,7.36E-05,uncharacterized protein LOC112589839
LOC112588245,2.2987519,2.052709767,1.06E-05,7.36E-05,uncharacterized protein LOC112588245 isoform X1
LOC105186214,1.268027234,5.579495561,1.06E-05,7.36E-05,tensin-1 isoform X3
LOC109503652,1.624324349,4.985438665,1.10E-05,7.62E-05,dual specificity tyrosine-phosphorylation-regulated kinase 2-like
LOC105192705,4.461378334,-0.76653568,1.10E-05,7.62E-05,uncharacterized protein LOC105192705
LOC109504638,1.038681224,6.565748137,1.10E-05,7.62E-05,uncharacterized protein LOC109504638
LOC105189105,1.971647257,4.426822686,1.10E-05,7.65E-05,uncharacterized protein LOC105189105 isoform X1
LOC105189563,-1.167839922,7.653501218,1.11E-05,7.65E-05,acyl-CoA-binding domain-containing protein 4
LOC105190620,-3.447005003,0.69030119,1.12E-05,7.73E-05,uncharacterized protein LOC105190620
LOC105191068,1.193187828,7.175553603,1.12E-05,7.73E-05,probable phospholipid hydroperoxide glutathione peroxidase isoform X1
LOC105183602,1.4218829,3.843413232,1.12E-05,7.73E-05,uncharacterized protein LOC105183602
LOC105183498,1.909908552,2.021219682,1.12E-05,7.76E-05,dipeptidase 1
LOC105181616,1.626252184,3.691418208,1.12E-05,7.76E-05,protein grainyhead
LOC105190362,-1.030679197,6.701784651,1.13E-05,7.80E-05,ER degradation-enhancing alpha-mannosidase-like protein 2
LOC105182882,-1.243105142,6.576259309,1.13E-05,7.81E-05,threonylcarbamoyladenosine tRNA methylthiotransferase isoform X1
LOC105191808,-6.55535307,0.075599447,1.14E-05,7.83E-05,uncharacterized protein LOC105191808
LOC105184920,1.092863716,8.157980098,1.14E-05,7.83E-05,laminin subunit gamma-1
LOC105190820,3.47427453,-0.44436922,1.15E-05,7.94E-05,odorant receptor 22c isoform X1
LOC105181269,2.729017713,3.053102174,1.17E-05,8.04E-05,gonadotropin-releasing hormone receptor isoform X1
LOC105191947,1.16946617,9.750893354,1.18E-05,8.09E-05,uncharacterized protein LOC105191947 isoform X1
LOC105183707,-3.014168165,6.804783413,1.18E-05,8.09E-05,uncharacterized protein LOC105183707 isoform X1
LOC105192418,1.632181351,4.157663963,1.19E-05,8.15E-05,kinesin-like protein KIF19
LOC105182379,-1.099981247,6.636327217,1.20E-05,8.23E-05,transport and Golgi organization protein 11
LOC105185025,1.290163213,5.013406251,1.20E-05,8.23E-05,sodium-independent sulfate anion transporter
LOC105181103,1.344778874,5.085645498,1.21E-05,8.29E-05,F-box/LRR-repeat protein 14
LOC105190117,1.34152451,8.197943979,1.22E-05,8.37E-05,translationally-controlled tumor protein homolog isoform X1
LOC105182784,-1.02533688,6.246053154,1.24E-05,8.51E-05,ubiquitin-like modifier-activating enzyme 5
LOC105184820,0.974830297,6.753231036,1.26E-05,8.66E-05,dipeptidyl peptidase 9
LOC105189475,-1.315835825,6.966761642,1.27E-05,8.68E-05,zinc finger protein-like 1
LOC105181906,1.48893472,4.248633571,1.27E-05,8.68E-05,protein N-terminal asparagine amidohydrolase
LOC105187697,2.469694505,2.796972246,1.27E-05,8.68E-05,prohormone-2
LOC105187750,1.923963128,5.038248716,1.27E-05,8.70E-05,protein windpipe
LOC105189210,3.849483278,-0.418564379,1.27E-05,8.70E-05,uncharacterized protein LOC105189210
LOC105187441,-1.376335195,5.175659029,1.28E-05,8.73E-05,putative sodium-coupled neutral amino acid transporter 11 isoform X1
LOC105181102,1.392016394,5.923605264,1.31E-05,8.95E-05,sodium channel protein para isoform X1
LOC105183513,1.550470896,3.868588707,1.32E-05,9.02E-05,LIM domain only protein 3
LOC105181709,1.375967741,5.319095973,1.34E-05,9.12E-05,PMS1 protein homolog 1 isoform X2
LOC112588400,-1.338744953,5.111270486,1.34E-05,9.12E-05,eukaryotic translation initiation factor 3 subunit G-like isoform X1
LOC112590714,-2.705379197,1.38704337,1.36E-05,9.23E-05,uncharacterized protein LOC112590714
LOC105190860,1.41969214,4.533749992,1.36E-05,9.26E-05,uncharacterized protein LOC105190860 isoform X1
LOC105184004,-1.051480792,5.97845608,1.36E-05,9.26E-05,putative methyltransferase C9orf114 homolog
LOC105186862,4.49591123,3.120046539,1.38E-05,9.36E-05,uncharacterized protein LOC105186862
LOC112588701,5.123343635,-0.926030148,1.38E-05,9.41E-05,uncharacterized protein LOC112588701
LOC105191401,1.080833144,7.737579158,1.39E-05,9.44E-05,uncharacterized protein LOC105191401 isoform X3
LOC105188948,-1.140038966,5.599317556,1.40E-05,9.51E-05,ragulator complex protein LAMTOR5 homolog
LOC105187942,1.513856109,5.796633617,1.40E-05,9.52E-05,ras-related protein Rap-2a
LOC105192378,2.911068192,4.147147673,1.41E-05,9.52E-05,venom dipeptidyl peptidase 4 isoform X3
LOC112589525,2.192568827,1.949513143,1.41E-05,9.53E-05,glucose dehydrogenase
LOC105188450,1.126283366,7.054494163,1.41E-05,9.56E-05,lethal(2) giant larvae protein homolog 1 isoform X1
LOC105189644,1.181266399,6.514586072,1.42E-05,9.64E-05,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 isoform X1"
LOC109504406,3.729103708,-0.631905231,1.43E-05,9.68E-05,uncharacterized protein LOC109504406 isoform X1
LOC105190800,1.142156441,8.374405274,1.43E-05,9.69E-05,S-adenosylmethionine synthase isoform X1
LOC105192384,1.120868186,7.900757135,1.44E-05,9.73E-05,uncharacterized protein LOC105192384 isoform X1
LOC105186810,1.059141324,6.046950129,1.44E-05,9.74E-05,uncharacterized protein LOC105186810 isoform X1
LOC109503574,-2.030302511,8.116882804,1.45E-05,9.80E-05,"ornithine aminotransferase, mitochondrial"
LOC105190868,1.996247563,2.771286623,1.46E-05,9.85E-05,diacylglycerol kinase theta isoform X1
LOC105187676,1.922172584,1.70207892,1.46E-05,9.86E-05,fatty acyl-CoA reductase wat
LOC105186841,-1.191576974,5.316177712,1.46E-05,9.86E-05,autophagy protein 5
LOC105181498,1.589756561,6.536607609,1.46E-05,9.86E-05,scavenger receptor class B member 1
LOC105183757,-1.993033105,5.549476624,1.47E-05,9.86E-05,leucine-rich repeat-containing protein 45
LOC105190751,1.587356023,4.607958429,1.47E-05,9.87E-05,eye-specific diacylglycerol kinase isoform X2
LOC112588473,3.453353009,-0.407106449,1.47E-05,9.87E-05,uncharacterized protein F54H12.2-like
LOC105186153,1.227341774,5.698144975,1.48E-05,9.94E-05,uncharacterized protein LOC105186153 isoform X1
LOC105190396,1.758418917,5.430393114,1.48E-05,9.95E-05,uncharacterized protein LOC105190396 isoform X1
LOC105190685,3.625791908,5.807542105,1.49E-05,9.97E-05,uncharacterized protein LOC105190685
LOC105183663,1.127388149,9.03955957,1.49E-05,9.98E-05,probable ubiquitin carboxyl-terminal hydrolase FAF-X
LOC105180489,1.169864227,7.957354574,1.51E-05,0.000101258,far upstream element-binding protein 1
LOC105186674,-2.242115199,1.564703998,1.51E-05,0.00010128,uncharacterized protein LOC105186674 isoform X2
LOC105192599,-1.074713445,6.569738573,1.52E-05,0.000101579,BICD family-like cargo adapter 1 isoform X3
LOC105180697,1.409324309,4.594010329,1.52E-05,0.000101733,protein bric-a-brac 2 isoform X1
LOC105190904,1.038882555,5.690440954,1.52E-05,0.000101886,dnaJ homolog subfamily C member 5 isoform X1
LOC105186346,-1.305670187,5.722313332,1.54E-05,0.000103182,box C/D snoRNA protein 1
LOC105189972,-1.499131275,4.240948428,1.56E-05,0.000104394,eukaryotic translation initiation factor 3 subunit G isoform X1
LOC109504362,2.13924831,1.509600971,1.56E-05,0.000104394,transcription factor Sp9 isoform X3
LOC105190688,2.654501245,-0.281800911,1.56E-05,0.000104428,fez family zinc finger protein erm-like isoform X2
LOC112589865,5.341984117,-0.879764923,1.56E-05,0.000104446,LOW QUALITY PROTEIN: cysteine sulfinic acid decarboxylase-like
LOC105182997,0.973293829,6.257510948,1.58E-05,0.000105511,protein BTG1
LOC105189208,3.781051513,-0.879409194,1.59E-05,0.000105846,uncharacterized protein LOC105189208 isoform X1
LOC105184100,-1.550337137,4.32810086,1.59E-05,0.000105994,uncharacterized protein LOC105184100 isoform X2
LOC105189660,-1.132317315,5.834777224,1.59E-05,0.000106092,protein nessun dorma
LOC105190041,2.352280869,0.803631135,1.59E-05,0.000106133,facilitated trehalose transporter Tret1
LOC105187973,-1.222809051,7.359297333,1.60E-05,0.000106707,WD repeat-containing protein 18
LOC105191615,2.01860976,5.160808803,1.61E-05,0.000107111,ell-associated factor Eaf
LOC105186685,2.323076757,2.674754068,1.61E-05,0.000107111,somatostatin receptor type 2
LOC105190240,-1.389508842,4.436284515,1.61E-05,0.000107111,dysbindin protein homolog
LOC105183375,1.17936511,10.13396404,1.63E-05,0.000107949,helicase domino isoform X4
LOC105192682,1.140894792,5.824651863,1.63E-05,0.000108004,uncharacterized protein LOC105192682
LOC105190563,1.269567473,5.373228685,1.64E-05,0.000108766,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
LOC105192091,2.00863269,3.848039092,1.64E-05,0.00010891,synaptotagmin-5 isoform X4
LOC105182873,2.070912982,1.975826312,1.65E-05,0.000109403,SET and MYND domain-containing protein 4 isoform X2
LOC112588024,1.866620911,1.770645118,1.65E-05,0.000109562,uncharacterized protein LOC112588024 isoform X3
LOC105181132,4.638668163,0.937391686,1.67E-05,0.000110201,uncharacterized protein LOC105181132
LOC105188158,-1.354562138,5.327063457,1.68E-05,0.000111298,ras-like GTP-binding protein RhoL
LOC105182061,-1.018214096,6.527781732,1.69E-05,0.000111728,DNA replication licensing factor Mcm6
LOC105182138,-1.182624849,7.704284361,1.70E-05,0.000112365,FAS-associated factor 1 isoform X1
LOC105191516,-1.196769942,5.220049697,1.70E-05,0.000112365,"cytochrome c oxidase assembly protein COX20, mitochondrial"
LOC105189574,1.141978923,9.176693764,1.71E-05,0.00011264,RNA-binding protein lark isoform X4
LOC105183849,-1.003524288,6.135383472,1.72E-05,0.000113725,uncharacterized protein C20orf24 homolog
LOC105184119,1.271081118,6.143811156,1.72E-05,0.000113725,uncharacterized protein LOC105184119
LOC105187509,1.218510246,5.447130864,1.73E-05,0.000113991,F-box only protein 9
LOC105184576,1.132513498,8.526121047,1.73E-05,0.000113991,protein lap4 isoform X1
LOC105181005,-1.145294899,5.75312691,1.73E-05,0.000114104,cysteine-rich with EGF-like domain protein 2
LOC105190272,1.006147732,6.276203572,1.78E-05,0.000116912,venom dipeptidyl peptidase 4 isoform X2
LOC105190270,3.643375389,-0.636035038,1.78E-05,0.000117054,heparan sulfate 2-O-sulfotransferase pipe-like
LOC105186216,2.23651962,1.644254174,1.79E-05,0.000117547,solute carrier family 46 member 3 isoform X1
LOC105182506,1.567419469,3.188307376,1.79E-05,0.000117569,"phosphatidate cytidylyltransferase, mitochondrial"
LOC112590274,2.287997727,0.78032253,1.79E-05,0.000117569,"RNA polymerase II degradation factor 1-like, partial"
LOC105183797,0.964092284,7.069182394,1.79E-05,0.000117633,uncharacterized protein LOC105183797 isoform X1
LOC105182994,-2.301452689,2.166088098,1.79E-05,0.000117686,centrosomal protein of 104 kDa isoform X2
LOC105185635,3.466519398,4.632361717,1.80E-05,0.000117693,serine protease snake
LOC105182853,-1.666433925,3.133162459,1.80E-05,0.000118202,sodium-dependent nutrient amino acid transporter 1 isoform X2
LOC105188456,1.247104659,5.14239131,1.81E-05,0.000118408,sperm-associated antigen 6 isoform X2
LOC105186415,-1.180498805,5.382695713,1.82E-05,0.000119003,UPF0184 protein AAEL002161
LOC105186351,-1.041177507,6.301513618,1.82E-05,0.000119003,differentially expressed in FDCP 8 homolog isoform X1
LOC105185971,2.882915697,1.111693099,1.83E-05,0.000119675,smoothelin-like protein 2
LOC105185939,3.470254785,0.138453897,1.83E-05,0.000119885,serine/threonine-protein kinase SBK1 isoform X1
LOC105187069,1.100620473,6.773647208,1.84E-05,0.000120023,obscurin isoform X8
LOC105180939,-1.101407009,5.914237257,1.84E-05,0.000120087,pre-mRNA-splicing factor 18
LOC105183362,1.658032582,4.394795926,1.87E-05,0.000122118,TBC1 domain family member 16
LOC105190879,2.531858118,0.707190729,1.87E-05,0.000122297,NPC intracellular cholesterol transporter 1 homolog 1b
LOC105184972,3.711752009,0.785410426,1.88E-05,0.000122592,uncharacterized protein LOC105184972
LOC105181441,1.455489247,3.542308273,1.88E-05,0.000122592,sugar transporter SWEET1
LOC105189448,-1.184483292,5.170720546,1.88E-05,0.000122756,U6 snRNA-associated Sm-like protein LSm4
LOC105185690,-1.168071715,7.454281193,1.92E-05,0.000124681,methylthioribose-1-phosphate isomerase
LOC105187620,2.819751061,0.866500325,1.92E-05,0.000125029,"dynein heavy chain 1, axonemal-like, partial"
LOC105184209,1.128730903,10.073461,1.93E-05,0.000125213,baculoviral IAP repeat-containing protein 6 isoform X10
LOC105191258,1.155998666,5.391378159,1.93E-05,0.000125518,vacuolar protein sorting-associated protein 26B-like
LOC105192380,2.702200668,0.601986256,1.96E-05,0.000127486,transcription factor glial cells missing
LOC105187657,1.874476296,8.982072989,1.96E-05,0.000127486,murinoglobulin-1
LOC105182557,1.238026194,6.045666386,1.98E-05,0.000128251,long-chain fatty acid transport protein 1
LOC105182992,-1.347255034,5.185421869,1.98E-05,0.000128346,dosage compensation protein dpy-30
LOC105187844,1.081357618,7.177682987,1.99E-05,0.000128781,tectonin beta-propeller repeat-containing protein isoform X1
LOC105185101,-1.052062806,6.103399475,2.00E-05,0.000129285,ZZ-type zinc finger-containing protein 3 isoform X1
LOC105187285,0.988663662,6.740698601,2.00E-05,0.00012954,protein tyrosine phosphatase type IVA 1
LOC105180958,-1.204243906,5.113078065,2.02E-05,0.00013043,phytanoyl-CoA dioxygenase 2
LOC105184990,2.433092586,0.373389696,2.02E-05,0.000130848,caspase-1
LOC105180651,2.11411289,3.045074702,2.03E-05,0.00013111,uncharacterized protein LOC105180651
LOC105180901,5.77308825,5.347769225,2.03E-05,0.000131295,aminopeptidase N
LOC105192537,-1.065218959,7.266747253,2.03E-05,0.000131363,U4/U6 small nuclear ribonucleoprotein Prp3
LOC105190583,2.066089816,3.244703134,2.04E-05,0.000131597,serine hydrolase-like protein
LOC105187714,-3.038651536,5.749050018,2.04E-05,0.000131822,cytochrome P450 9e2-like
LOC105183229,2.181771559,2.480314033,2.04E-05,0.000131826,guanine nucleotide-binding protein subunit gamma-e
LOC105181717,3.379484419,1.866230848,2.05E-05,0.000132006,cytochrome P450 4C1 isoform X2
LOC105187761,5.942326851,2.362709348,2.05E-05,0.000132102,"keratin, type II cytoskeletal 1"
LOC105185239,3.026053793,5.629936632,2.06E-05,0.000132474,cytochrome b5
LOC105192258,1.046932495,7.230070078,2.06E-05,0.000132482,uncharacterized protein LOC105192258 isoform X1
LOC105192684,-1.039459326,6.48564243,2.07E-05,0.000133166,deoxynucleotidyltransferase terminal-interacting protein 2
LOC105185503,-1.016531903,6.712193079,2.09E-05,0.000134278,uncharacterized protein LOC105185503 isoform X2
LOC105181742,-1.27141434,5.494817004,2.09E-05,0.000134559,zinc finger protein 304
LOC105187333,1.338001958,5.723927574,2.10E-05,0.000134702,"beta-1,4-N-acetylgalactosaminyltransferase bre-4"
LOC105181007,2.225563772,2.18415337,2.12E-05,0.000135787,uncharacterized protein LOC105181007
LOC105182365,1.256722257,7.808298768,2.13E-05,0.000136576,phosphoinositide 3-kinase adapter protein 1 isoform X1
LOC105185829,1.175062144,5.78020551,2.15E-05,0.000138108,anoctamin-1 isoform X1
LOC105182720,2.340332709,0.285023552,2.16E-05,0.000138691,uncharacterized protein LOC105182720 isoform X1
