genes,logFC,logCPM,PValue,FDR,Annotation
LOC105185366,-0.429702632,4.645647842,0.22454742,0.784057133,intraflagellar transport protein 52 homolog
LOC105181694,-0.266402376,6.310862032,0.224799934,0.784722309,trans-Golgi network integral membrane protein 2 isoform X1
LOC105183735,0.629496578,1.884194769,0.224914257,0.784766612,uncharacterized protein LOC105183735
LOC105181703,0.246666271,6.147920285,0.224936661,0.784766612,protein groucho isoform X2
LOC105183040,-0.25425227,5.972752106,0.22504684,0.784934596,alpha-crystallin A chain isoform X2
LOC105180538,0.240479844,7.064888003,0.22512928,0.785004143,2-phosphoxylose phosphatase 1
LOC105181617,-0.341305085,5.78289791,0.225190852,0.785004143,probable ATP-dependent RNA helicase DDX27
LOC105188281,0.478379246,3.753401217,0.225309372,0.785045079,bicaudal D-related protein homolog
LOC105187070,0.221056376,6.042707383,0.225326674,0.785045079,transcription factor Sp4-like isoform X2
LOC105186800,-0.375582284,3.729108947,0.225503702,0.785445594,coiled-coil domain-containing protein 39 isoform X2
LOC112590297,-0.995793603,0.530400522,0.225632171,0.785564079,juvenile hormone acid O-methyltransferase-like isoform X1
LOC105184499,0.357469917,5.002040432,0.225717617,0.785564079,ABC transporter G family member 9
LOC105184936,0.220668935,6.114447743,0.225926059,0.785564079,bleomycin hydrolase
LOC105184368,0.802115646,3.078047789,0.225939647,0.785564079,luc7-like protein 3
LOC112588045,0.207351496,7.111185584,0.225948615,0.785564079,fasciclin-1-like
LOC105190954,-0.258714729,5.313662822,0.22606833,0.785564079,probable cytochrome P450 303a1
LOC105192699,-0.247304261,6.570288252,0.22609831,0.785564079,cytochrome b5 reductase 4 isoform X1
LOC105190832,0.250370362,7.781013735,0.226146369,0.785564079,phosphatidylinositol 4-kinase beta
LOC105188953,0.700220407,4.640254966,0.226197622,0.785564079,phosrestin-2
LOC105189003,-0.165946639,8.557508297,0.226232054,0.785564079,receptor-mediated endocytosis protein 6 homolog isoform X3
LOC105190243,-0.201708947,6.622112608,0.226244769,0.785564079,histone-lysine N-methyltransferase 2D isoform X1
LOC105187039,-0.193250596,6.989098581,0.226310507,0.785564079,"pyruvate carboxylase, mitochondrial isoform X1"
LOC105187349,-0.241507076,6.608083318,0.22640328,0.785564079,mRNA export factor
LOC105192206,0.203172256,6.862041429,0.226485964,0.785564079,poly(U)-specific endoribonuclease homolog
LOC105186446,-0.590671518,2.996143414,0.22653777,0.785564079,uncharacterized protein LOC105186446
LOC105192246,-1.291821555,0.476526992,0.22658337,0.785564079,uncharacterized protein LOC105192246
LOC105190657,0.24626056,5.642394673,0.226593084,0.785564079,tetraspanin-1
LOC105183904,-0.242366059,5.592169848,0.226722737,0.785690879,zinc finger protein 493-like
LOC105184211,-0.331256471,5.886720373,0.226760194,0.785690879,"28S ribosomal protein S5, mitochondrial"
LOC105188272,0.253746674,6.113070882,0.22681593,0.785690879,uncharacterized protein LOC105188272 isoform X1
LOC105188709,-0.163687101,8.984189245,0.2270609,0.786324201,probable cation-transporting ATPase 13A3 isoform X3
LOC105185077,0.308910366,4.6386989,0.227357032,0.787134305,uncharacterized protein LOC105185077
LOC105186055,-0.171615588,7.767138842,0.227434567,0.787187367,dedicator of cytokinesis protein 9 isoform X1
LOC105183754,-0.239343107,5.455285531,0.227562585,0.78741508,coagulation factor X isoform X2
LOC105182301,0.24839957,7.429427324,0.227679537,0.787483257,uncharacterized protein LOC105182301 isoform X2
LOC105181243,-0.401485884,4.395172883,0.227706752,0.787483257,UPF0428 protein CXorf56 homolog
LOC105183566,-0.193367429,6.999997761,0.227881297,0.787745981,dehydrogenase/reductase SDR family member 7
LOC105182386,-0.391676913,4.794307087,0.227907226,0.787745981,60S ribosomal protein L7-like
LOC105181312,-0.431827964,3.36592623,0.228053081,0.787850345,uncharacterized protein LOC105181312
LOC105188572,-0.475665812,4.279115963,0.22807361,0.787850345,trafficking protein particle complex subunit 6B
LOC105192586,0.21848963,6.353891574,0.228124203,0.787850345,chromatin-remodeling complex ATPase chain Iswi
LOC105184771,-0.420236122,4.294815889,0.228302839,0.788252148,dynein regulatory complex subunit 2
LOC112590589,-0.98784975,1.64690669,0.228647503,0.788443808,uncharacterized protein LOC112590589
LOC105191628,1.398020527,0.826850831,0.228689511,0.788443808,zygotic gap protein knirps isoform X1
LOC105181755,1.821782302,0.802059154,0.228793258,0.788443808,uncharacterized protein LOC105181755 isoform X1
LOC112588053,0.238655757,7.655066639,0.22879727,0.788443808,uncharacterized protein LOC112588053 isoform X1
LOC105183269,-0.240479943,6.758975617,0.228804015,0.788443808,chitobiosyldiphosphodolichol beta-mannosyltransferase isoform X1
LOC105181106,0.311164841,4.921455418,0.228835185,0.788443808,FIT family protein CG10671
LOC105182847,-0.398436863,3.533191806,0.228840126,0.788443808,serine/threonine-protein kinase polo isoform X1
LOC112590492,0.519292596,3.120220853,0.228856812,0.788443808,neurocalcin-delta B-like isoform X2
LOC105192691,-0.257098714,6.440264223,0.22894815,0.78854379,zinc finger CCCH domain-containing protein 3 isoform X2
LOC105189628,1.572062461,0.648956932,0.229141993,0.788686263,uncharacterized protein LOC105189628 isoform X1
LOC112588313,-0.75981218,1.741701686,0.229186329,0.788686263,uncharacterized protein LOC112588313
LOC105189521,-0.365997978,4.545603024,0.229378191,0.788686263,"poly(A) RNA polymerase, mitochondrial"
LOC105189305,-0.321228816,5.666010573,0.22943836,0.788686263,peptidyl-prolyl cis-trans isomerase-like 4
LOC105184867,-0.165386036,8.12766049,0.229461436,0.788686263,probable serine/threonine-protein kinase DDB_G0282963 isoform X1
LOC105185429,-0.376551374,4.389979414,0.229510303,0.788686263,uncharacterized protein LOC105185429
LOC105180584,0.688704107,4.474600804,0.229539149,0.788686263,UDP-glucuronosyltransferase 2B13
LOC105187521,0.67812826,1.83122176,0.229563939,0.788686263,PDZ and LIM domain protein 3
LOC105182641,-0.262519828,7.892345109,0.229585086,0.788686263,MATH and LRR domain-containing protein PFE0570w
LOC105183679,0.249334452,5.302746834,0.229654167,0.788686263,"ribosome-releasing factor 2, mitochondrial isoform X1"
LOC105187550,-0.159751882,8.833432443,0.229675113,0.788686263,arginine-glutamic acid dipeptide repeats protein
LOC105184327,-0.187591823,7.609401803,0.229969271,0.789185394,putative leucine-rich repeat-containing protein DDB_G0290503 isoform X1
LOC105190385,-0.333366024,7.263656556,0.230159897,0.789185394,uncharacterized protein LOC105190385
LOC105181283,-1.06816361,0.868582612,0.23026563,0.789185394,peroxidase isoform X1
LOC105187858,-0.237853481,8.120044806,0.230306747,0.789185394,endoribonuclease Dicer
LOC105187182,-0.39593671,5.018974042,0.230339525,0.789185394,telomere length and silencing protein 1 homolog
LOC105184340,-0.298306003,4.674232615,0.230445481,0.789185394,enolase-like
LOC105183732,-0.274039055,4.845472446,0.230474501,0.789185394,RCC1 domain-containing protein 1
LOC105189298,-0.316032956,4.94544779,0.23048986,0.789185394,cell division control protein 6 homolog
LOC105182620,-0.46619304,4.055479522,0.230514919,0.789185394,probable RNA-binding protein EIF1AD
LOC105187646,-0.354844214,5.449092788,0.230618033,0.789185394,conserved oligomeric Golgi complex subunit 2
LOC105181518,0.164032355,8.346732309,0.230657142,0.789185394,cyclin-dependent kinase 12 isoform X2
LOC105189452,-0.27827981,5.195902335,0.23067409,0.789185394,E3 ubiquitin-protein ligase CHIP
LOC105188529,0.235527615,7.989372708,0.230683828,0.789185394,uncharacterized protein LOC105188529
LOC105183788,0.184732789,7.050704194,0.230741231,0.789185394,uncharacterized protein LOC105183788
LOC105191154,-0.219019953,6.948228775,0.23076046,0.789185394,probable serine/threonine-protein kinase nek3
LOC105183508,0.222062661,6.561420987,0.230829577,0.789185394,myelin P2 protein isoform X2
LOC105192341,0.21901892,6.158202652,0.230927667,0.789185394,LOW QUALITY PROTEIN: protein pygopus
LOC105192647,0.845053124,1.58063434,0.231043326,0.789185394,uncharacterized protein LOC105192647
LOC105187057,-0.627326984,1.972918327,0.231058299,0.789185394,cyclin-dependent kinase 6 isoform X1
LOC105180743,-0.765332957,1.241572423,0.231078838,0.789185394,laccase-1 isoform X2
LOC105186718,0.287377576,6.645309872,0.231130162,0.789185394,uncharacterized protein LOC105186718 isoform X1
LOC105185578,0.798298581,2.714392922,0.231522185,0.790310689,glutamic acid-rich protein
LOC105181124,0.186682332,6.858540988,0.231661193,0.790535713,cell division cycle protein 27 homolog
LOC105192364,-0.33825882,5.15019156,0.231783058,0.790535713,putative cystathionine gamma-lyase 2
LOC105191713,-0.172035202,7.526812063,0.231803197,0.790535713,calpain-A isoform X4
LOC105189276,0.268311884,6.217888388,0.231891855,0.790535713,"neuroligin-4, Y-linked"
LOC105187934,0.301860988,4.953301427,0.231963446,0.790535713,60S ribosomal protein L29-1
LOC105188190,-0.205759096,7.371245036,0.232044401,0.790535713,tuberin
LOC105183859,0.22182764,6.242033584,0.232056404,0.790535713,uncharacterized protein LOC105183859
LOC105182464,0.185793427,7.247729627,0.232087891,0.790535713,uncharacterized protein LOC105182464
LOC105180877,-0.377310248,6.047203054,0.2323256,0.790740238,TATA box-binding protein-associated factor RNA polymerase I subunit B
LOC105188965,0.320131825,4.92060919,0.232360366,0.790740238,solute carrier family 35 member C2
LOC105183996,-0.278676187,6.475980749,0.232387178,0.790740238,glucose dehydrogenase
LOC105189404,0.202252017,6.944667398,0.232397894,0.790740238,zinc transporter foi isoform X1
LOC109503602,0.35460332,4.696275988,0.232485456,0.790825525,uncharacterized protein LOC109503602
LOC105184586,-0.528273647,2.974922119,0.232564694,0.79088246,Sjoegren syndrome nuclear autoantigen 1 homolog
LOC105189733,-0.348781942,5.335440122,0.232855112,0.791211978,thymidylate synthase isoform X1
LOC105181632,1.080881281,1.067225387,0.232885632,0.791211978,uncharacterized protein LOC105181632
LOC105186765,0.283402575,5.078283061,0.232933864,0.791211978,uncharacterized protein LOC105186765
LOC105187897,-1.158534515,0.841012659,0.232937188,0.791211978,SET domain-containing protein SmydA-8
LOC105185909,-0.34793805,4.848445348,0.232974224,0.791211978,"adrenodoxin-like protein, mitochondrial"
LOC105180765,-0.307729394,5.026088707,0.233238119,0.791852835,muscle M-line assembly protein unc-89
LOC105187920,1.469409009,0.605498616,0.23328808,0.791852835,uncharacterized protein LOC105187920
LOC105180746,-0.24174127,6.556037961,0.233495403,0.792232076,nucleolar protein 56
LOC105184911,-0.419132887,4.977101784,0.233525023,0.792232076,myeloid differentiation primary response protein MyD88
LOC105190854,-0.450688745,3.814951445,0.233612254,0.792253228,"single-stranded DNA-binding protein, mitochondrial"
LOC112588996,0.581596568,3.562144402,0.233656476,0.792253228,uncharacterized protein LOC112588996
LOC112590335,-0.755765464,2.208225596,0.233736277,0.792311504,putative nuclease HARBI1 isoform X2
LOC112588422,0.510590669,3.069819739,0.233880578,0.792314901,uncharacterized protein LOC112588422
LOC105188546,1.101768827,1.233757687,0.233894931,0.792314901,uncharacterized protein LOC105188546
LOC105189638,-0.515316148,2.40683362,0.234057547,0.792314901,protein spaetzle 5 isoform X2
LOC105186791,-0.292274794,6.500579583,0.234070593,0.792314901,dentin sialophosphoprotein
LOC105186691,-0.315734672,5.445907354,0.234086841,0.792314901,coiled-coil domain-containing protein 94
LOC105190986,0.250402904,5.67756151,0.234112962,0.792314901,proteasome subunit beta type-7
LOC105185693,-0.20205924,6.974286673,0.234234085,0.792512865,RING finger protein 17 isoform X1
LOC112590381,0.958243735,1.660597611,0.234498177,0.793194315,protein ALP1-like
LOC105184794,0.913350497,1.539528212,0.234580927,0.793262173,doublesex- and mab-3-related transcription factor A2
LOC105183414,0.242393177,6.432842486,0.234686938,0.793408634,vesicular glutamate transporter 1
LOC105185434,-0.326128327,6.604044206,0.234949231,0.793488181,S1 RNA-binding domain-containing protein 1
LOC105185397,-0.256172289,5.966224612,0.23498374,0.793488181,NADH dehydrogenase
LOC105185860,0.326232341,4.772452488,0.235039059,0.793488181,protein trachealess isoform X1
LOC105183907,0.217484481,5.882391363,0.235054868,0.793488181,tyrosine-protein phosphatase non-receptor type 4 isoform X2
LOC105181056,0.212271429,6.242681383,0.235073363,0.793488181,isocitrate dehydrogenase
LOC105186391,0.233304542,6.695242573,0.23514157,0.793488181,WD repeat-containing protein 47 isoform X2
LOC105189568,0.492067953,2.618077511,0.235149414,0.793488181,zinc finger CCHC domain-containing protein 24-like
LOC105185608,-0.77169366,3.059287593,0.235298267,0.793778799,UDP-glucuronosyltransferase 2C1
LOC105181781,-0.227274574,6.82975408,0.235371184,0.793813156,zinc finger protein 492-like
LOC105181852,-0.244011523,8.451903775,0.235532742,0.794146367,neuroblastoma-amplified sequence-like isoform X3
LOC105184225,-0.26903537,6.779135993,0.235598687,0.794157108,40S ribosomal protein S17
LOC105186194,-0.341188286,6.210701793,0.235688279,0.794247531,uncharacterized protein LOC105186194 isoform X4
LOC105188915,0.278781306,5.347988491,0.235800026,0.794412548,upstream stimulatory factor 2 isoform X1
LOC112590011,0.222838954,6.454813714,0.235996008,0.794861188,mucin-5AC-like isoform X2
LOC105184859,0.627852283,3.431297839,0.236254537,0.795419298,synaptic vesicular amine transporter
LOC105189272,0.23596561,6.016336541,0.23628743,0.795419298,ras-related protein Rab6 isoform X2
Trab,-1.490003993,3.259311237,0.236812476,0.796896354,female-specific protein transformer
LOC105184921,0.242273505,8.047186074,0.236888704,0.796896354,carboxypeptidase D
LOC112589157,-0.656140751,3.189548293,0.236915132,0.796896354,putative uncharacterized protein DDB_G0289041 isoform X1
LOC105185930,-0.376335656,4.136648384,0.237092314,0.797280397,protein KIAA0556 isoform X1
LOC105185261,-0.483504246,3.073946449,0.237217,0.797487759,protein ELYS isoform X2
LOC105184477,-0.190260333,6.783704977,0.237488719,0.798062776,40S ribosomal protein S23
LOC105181892,-0.478208988,4.559441429,0.237553581,0.798062776,histidine triad nucleotide-binding protein 3
LOC105182075,-0.376183105,4.492500838,0.237577247,0.798062776,glutathione synthetase
LOC112590295,-0.542578207,4.270988422,0.237845464,0.798751725,THAP domain-containing protein 4-like
LOC105182276,0.840783637,2.003695498,0.23804319,0.798946099,uncharacterized protein LOC105182276 isoform X2
LOC105186926,-0.183689996,8.589739534,0.238095684,0.798946099,nucleobindin-2 isoform X2
LOC105185127,-0.267081138,5.929834551,0.238112527,0.798946099,nucleolar protein of 40 kDa-like
LOC105190182,-0.257876002,6.082912812,0.238155894,0.798946099,patched domain-containing protein 3
LOC105185150,-0.345363243,4.645534955,0.238235975,0.799002921,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
LOC105187827,-0.509932131,3.276489697,0.238402736,0.79933016,protein JTB
LOC105190015,0.199715968,8.270018301,0.238459882,0.79933016,cytochrome P450 9e2-like
LOC105187192,-0.16730712,7.524201849,0.23852704,0.799343527,protein pellino isoform X2
LOC105184957,1.170904088,1.471200754,0.238595561,0.799361458,uncharacterized protein LOC105184957
LOC105184601,-0.270936417,5.770662023,0.238768371,0.799728682,tRNA-splicing ligase RtcB homolog isoform X1
LOC105183828,0.323332736,5.141442656,0.238931869,0.799983898,cytochrome P450 9e2
LOC105190437,-0.434223606,4.135379518,0.238971008,0.799983898,uncharacterized protein LOC105190437
LOC105190563,0.248771788,5.772610116,0.239067126,0.800040924,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
LOC105190609,0.387667464,3.898831628,0.239114491,0.800040924,RAB6A-GEF complex partner protein 2
LOC105186588,0.427284406,3.411444275,0.239183174,0.800059183,U6 snRNA-associated Sm-like protein LSm2
LOC105183806,-0.167941847,7.696535769,0.239398238,0.80056694,clustered mitochondria protein homolog isoform X1
LOC105187098,-0.246552836,5.910677976,0.239621836,0.80099862,periodic tryptophan protein 2 homolog isoform X2
LOC112590444,-1.425637033,0.909013196,0.239705479,0.80099862,protein ALP1-like isoform X1
LOC105180540,-0.298791851,5.803333985,0.239726621,0.80099862,eukaryotic translation initiation factor 3 subunit J
